symbol,date,label,total_debt,total_equity,total_assets,cash,interest_expense,operating_income,ebitda,current_assets,current_liabilities,inventory,year,debt_to_equity,debt_to_assets,interest_coverage,net_debt,net_debt_to_ebitda,current_ratio,quick_ratio,debt_to_equity_trend_1yr,net_debt_to_ebitda_trend_1yr,current_ratio_trend_1yr,is_deleveraging,debt_to_equity_yoy,net_debt_to_ebitda_yoy,interest_coverage_yoy,current_ratio_yoy,debt_to_equity_velocity_qoq,net_debt_velocity_qoq,interest_expense_velocity_qoq,debt_to_equity_trend_2yr,net_debt_to_ebitda_trend_2yr,debt_to_equity_cagr_3yr,debt_to_equity_acceleration_qoq,leverage_momentum_3q,is_leverage_increasing,is_liquidity_deteriorating,debt_growth_faster_than_equity,label_name,company,operating_cash_flow,free_cash_flow,net_income,revenue,capital_expenditures,gross_profit,eps,gross_margin,net_margin,cost_of_revenue,roa,roic,roa_yoy,roa_trend_2yr,roic_yoy,asset_turnover,asset_turnover_yoy,equity_multiplier,fcf_to_debt,ebitda_to_interest,year_x,year_y
AXP,1995-09-30,1,23447000000.0,7442000000.0,106312000000.0,4577000000.0,310000000.0,571000000,638000000.0,23057000000.0,26719000000.0,0.0,,3.1506315506584253,0.2205489502596132,1.841935483870968,18870000000.0,29.57680250783699,0.862943972454059,0.862943972454059,,,,0,,,,,-0.02130023575477,932000000.0,-9000000.0,,,,-0.0988599757695691,3.138978461156672,0,0,0,HOLD,American Express Company,,674000000.0,416000000,4054000000,,,,,,,0.3913010760779591,1.386415876201884,,,,0.0381330423658665,,14.285407148615963,0.0287456817503305,2.0580645161290323,1995.0,1995.0
AXP,1995-12-31,1,25224000000.0,8220000000.0,107405000000.0,3200000000.0,310000000.0,542000000,672000000.0,23114000000.0,27543000000.0,0.0,,3.0686131386861315,0.2348494017969368,1.7483870967741937,22024000000.0,32.773809523809526,0.8391968921323022,0.8391968921323022,,,,0,,,,,-0.0820184119722937,3154000000.0,0.0,,,,-0.0607181762175237,3.130392158585918,0,1,0,HOLD,American Express Company,,-956000000.0,385000000,4049000000,,,,,,,0.358456310227643,1.2154646573376389,,,,0.0376984311717331,,13.066301703163017,-0.0379004123057405,2.167741935483871,1995.0,1995.0
AXP,1996-03-31,1,26099000000.0,7992000000.0,107910000000.0,5629000000.0,291000000.0,565000000,602000000.0,23392000000.0,27641000000.0,0.0,,3.265640640640641,0.2418589565378556,1.9415807560137457,20470000000.0,34.00332225913621,0.846279078180963,0.846279078180963,0.1712685942422447,3.1124456938410425,0.0109988469953226,0,5.534841695638626,10.075614679506264,18.132323106860436,1.3167852637563593,0.1970275019545093,-1554000000.0,-19000000.0,,,,0.2790459139268031,3.1616284433283997,1,0,1,HOLD,American Express Company,,766000000.0,396000000,3882000000,,,,,,,0.3669724770642202,1.2429966853421726,3.684798710918225,,-4.850018124181899,0.0359744231303864,-4.853326975461359,13.502252252252251,0.0293497835166098,2.06872852233677,1996.0,1996.0
AXP,1996-06-30,1,24984000000.0,7955000000.0,107647000000.0,4970000000.0,309000000.0,636000000,620000000.0,24347000000.0,31766000000.0,0.0,,3.140666247642992,0.2320919301048798,2.058252427184466,20014000000.0,32.28064516129032,0.766448403953913,0.766448403953913,-0.0312655387702034,5.939969684050968,-0.0865514426012503,1,-0.985693920157038,22.55055945388955,14.787154592979835,-10.1467125639926,-0.124974392997649,-456000000.0,18000000.0,,,,-0.3220018949521583,3.158306675656588,0,1,0,HOLD,American Express Company,,3718000000.0,452000000,4044000000,,,,,,,0.4198909398311147,1.448131394395701,6.691215438355758,,0.7480876390072,0.037567233643297,-1.344107222298896,13.531992457573851,0.148815241754723,2.0064724919093853,1996.0,1996.0
AXP,1996-09-30,1,25134000000.0,8243000000.0,106667000000.0,4884000000.0,269000000.0,621000000,802000000.0,23344000000.0,26451000000.0,0.0,,3.0491325973553316,0.2356305136546448,2.308550185873606,20250000000.0,25.24937655860349,0.8825375222108804,0.8825375222108804,-0.1014989533030936,-4.3274259492335005,0.0195935497568214,0,-3.2215430992520333,-14.631148678383532,25.33284721905742,2.2705471481654804,-0.0915336502876602,236000000.0,-40000000.0,,,,0.0334407427099887,3.1518131618796548,0,0,0,HOLD,American Express Company,,-888000000.0,458000000,4056000000,,,,,,,0.4293736582073181,1.3954219971836894,9.72974122917405,,0.649597363705734,0.0380248811722463,-0.2836416580203948,12.940312992842411,-0.0353306278348054,2.9814126394052045,1996.0,1996.0
AXP,1996-12-31,1,24954000000.0,8528000000.0,108512000000.0,2677000000.0,247000000.0,843000000,907000000.0,23168000000.0,27957000000.0,0.0,,2.926125703564728,0.2299653494544382,3.4129554655870447,22277000000.0,24.561190738699008,0.8287012197303001,0.8287012197303001,-0.1424874351214033,-8.212618785110518,-0.0104956724020021,1,-4.643382162614717,-25.058480855404408,95.20593991365016,-1.250680561427464,-0.1230068937906034,2027000000.0,-22000000.0,,,,-0.0314732435029432,3.0386415161876843,0,1,0,HOLD,American Express Company,,905000000.0,594000000,4255000000,,,,,,,0.5474048953111177,1.888328056866376,52.71174748283271,,55.35853267857094,0.0392122530227071,4.015609679028476,12.72420262664165,0.0362667307846437,3.672064777327935,1996.0,1996.0
AXP,1997-03-31,1,23655000000.0,8382000000.0,108105000000.0,3170000000.0,195000000.0,640000000,734000000.0,22334000000.0,33693000000.0,0.0,,2.822118826055834,0.2188150409324268,3.282051282051282,20485000000.0,27.908719346049047,0.6628676579704983,0.6628676579704983,-0.4435218145848068,-6.094602913087165,-0.1834114202104647,1,-13.58146420231341,-17.923551312547502,69.04016337644656,-21.67268752580992,-0.104006877508894,-1792000000.0,-52000000.0,-0.272253220342562,-2.9821572192461225,,0.0190000162817094,2.932459042325298,0,1,0,HOLD,American Express Company,,1274000000.0,454000000,4164000000,,,,,,,0.4199620739096248,1.4982676280550613,14.43966514037276,0.0660312358054108,20.536735594159495,0.0385181073955876,7.070813216328187,12.897279885468862,0.053857535404777,3.764102564102564,1997.0,1997.0
AXP,1997-06-30,1,25542000000.0,8824000000.0,113927000000.0,3472000000.0,238000000.0,702000000,749000000.0,23437000000.0,34819000000.0,0.0,,2.894605621033545,0.2241961958095973,2.9495798319327733,22070000000.0,29.465954606141523,0.6731095091760246,0.6731095091760246,-0.2460606266094469,-2.8146905551488004,-0.0933388947778883,0,-7.834663323239477,-8.7194371149808,43.30505787220549,-12.17810544015444,0.0724867949777108,1585000000.0,43000000.0,-0.2773261653796504,3.125279128902168,,0.1764936724866048,2.880950050218036,1,0,0,HOLD,American Express Company,,997000000.0,520000000,4422000000,,,,,,,0.4564326279108552,1.5320374789035676,8.702661718406702,0.0628754469321456,5.794093328311556,0.0388143284734961,3.319634450703357,12.911038077969176,0.0390337483360739,3.1470588235294117,1997.0,1997.0
AXP,1997-09-30,1,26591000000.0,9118000000.0,117642000000.0,4614000000.0,241000000.0,718000000,777000000.0,25117000000.0,28235000000.0,0.0,,2.916319368282518,0.2260332194284354,2.979253112033195,21977000000.0,28.284427284427284,0.8895696830175315,0.8895696830175315,-0.1328132290728136,3.035050725823794,0.007032160806651,0,-4.355770857194252,12.020299664744115,29.052993097734216,0.796811538282749,0.021713747248973,-93000000.0,3000000.0,-0.2343121823759073,-1.2923752234097066,,-0.0507730477287378,2.877681271790632,1,0,0,HOLD,American Express Company,,1657000000.0,524000000,4500000000,,,,,,,0.44541915302358,1.50802318743174,3.736953702109624,0.0541180769456208,8.06932888225267,0.0382516448207272,0.5963559687504505,12.902171528844043,0.0623143168741303,3.224066390041494,1997.0,1997.0
AXP,1997-12-31,1,28443000000.0,9574000000.0,120003000000.0,4179000000.0,250000000.0,690000000,677000000.0,25953000000.0,30014000000.0,0.0,,2.9708585753081262,0.2370190745231369,2.76,24264000000.0,35.84047267355982,0.8646964749783435,0.8646964749783435,0.0447328717433981,11.279281934860816,0.0359952552480433,0,1.52874060362147,45.923188557340566,-19.131672597864775,4.343574546657236,0.0545392070256083,2287000000.0,9000000.0,-0.0977545633780052,3.0666631497502976,,0.0328254597766353,2.9272611882080635,1,1,1,HOLD,American Express Company,,899000000.0,493000000,4674000000,,,,,,,0.4108230627567644,1.3612331325459663,-24.950787565888863,0.0523667525291213,-27.91331317690148,0.0389490262743431,-0.6712869781075659,12.534259452684353,0.0316070737967162,2.708,1997.0,1997.0
AXP,1998-03-31,1,26291000000.0,9425000000.0,120303000000.0,4342000000.0,226000000.0,614000000,551000000.0,24436000000.0,27875000000.0,0.0,,2.789496021220159,0.218539853536487,2.7168141592920354,21949000000.0,39.83484573502722,0.8766278026905829,0.8766278026905829,-0.0326228048356749,11.926126388978176,0.2137601447200846,1,-1.1559685061620306,42.73261786433966,-17.222068584070794,32.24778613796817,-0.1813625540879671,-2315000000.0,-24000000.0,-0.4761446194204817,5.831523475891011,-3.3983808531167115,-0.2359017611135754,2.892224654936934,0,0,0,HOLD,American Express Company,,1343000000.0,460000000,4521000000,,,,,,,0.382367854500719,1.289338111770635,-8.951812971805651,0.0153953774364988,-13.944739402508675,0.0375801102216902,-2.435210962636336,12.76424403183024,0.0510821193564337,2.438053097345133,1998.0,1998.0
AXP,1998-06-30,1,25841000000.0,9297000000.0,120986000000.0,3501000000.0,250000000.0,800000000,872000000.0,24047000000.0,27327000000.0,0.0,,2.7794987630418415,0.2135866959813532,3.2,22340000000.0,25.619266055045873,0.8799721886778644,0.8799721886778644,-0.1151068579917033,-3.8466885510956494,0.2068626795018397,1,-3.976598993496161,-13.0546883768493,8.49002849002849,30.732395944764935,-0.0099972581783176,391000000.0,24000000.0,-0.3611674846011503,-6.66137910624445,-4.306843123806048,0.1713652959096494,2.846617786523376,0,0,0,HOLD,American Express Company,,2134000000.0,578000000,4761000000,,,,,,,0.4777412262575835,1.7075530764414593,4.668509007399457,0.0578502864264688,11.456351424477097,0.0393516605227051,1.3843651825016678,13.013445197375498,0.0825819434232421,3.488,1998.0,1998.0
AXP,1998-09-30,1,28371000000.0,9403000000.0,120914000000.0,6594000000.0,256000000.0,799000000,626000000.0,27435000000.0,31079000000.0,0.0,,3.017228544081676,0.2346378417718378,3.12109375,21777000000.0,34.787539936102235,0.8827504102448599,0.8827504102448599,0.100909175799158,6.50311265167495,-0.0068192727726715,0,3.4601551838468803,22.99184843405122,4.760946204735372,-0.7665810675493989,0.2377297810398344,-563000000.0,6000000.0,-0.0319040532736556,9.538163377498744,-1.431791482804401,0.2477270392181521,2.8620744427812252,1,0,1,HOLD,American Express Company,,743000000.0,574000000,4787000000,,,,,,,0.474717567858147,1.5864086408640865,6.577717782381942,0.0453439096508289,5.197894441254691,0.0395901219048249,3.4991360250536063,12.859087525257896,0.0261887138274999,2.4453125,1998.0,1998.0
AXP,1998-12-31,1,29624000000.0,10198000000.0,126933000000.0,4092000000.0,267000000.0,713000000,665000000.0,26316000000.0,33003000000.0,0.0,,2.90488331045303,0.2333829658166119,2.6704119850187267,25532000000.0,38.393984962406016,0.7973820561767112,0.7973820561767112,-0.0659752648550964,2.5535122888461927,-0.0673144188016322,0,-2.220747409635737,7.124661307075808,-3.245942571785254,-7.784745370139056,-0.1123452336286461,3755000000.0,11000000.0,-0.0212423931116982,13.832794223707008,-1.8111476961294115,-0.3500750146684805,2.9005368725255156,0,1,0,HOLD,American Express Company,,-669000000.0,530000000,5063000000,,,,,,,0.4175431132959908,1.3428506855507008,1.6357529915999702,-0.1298617820151268,-1.350426062645438,0.0398871845776905,2.408682303735654,12.446852323985096,-0.0225830407777477,2.4906367041198503,1998.0,1998.0
AXP,1999-03-31,1,29918000000.0,9785000000.0,128297000000.0,5438000000.0,234000000.0,791000000,857000000.0,27443000000.0,32240000000.0,0.0,,3.0575370464997444,0.2331932936857448,3.3803418803418803,24480000000.0,28.564760793465577,0.8512096774193548,0.8512096774193548,0.2680410252795853,-11.270084941561644,-0.0254181252712281,0,9.608940942756416,-28.29202607317175,24.42300732203013,-2.8995344652786192,0.1526537360467146,-1052000000.0,-33000000.0,0.2354182204439103,0.6560414474165306,-2.1709629819844256,0.2649989696753607,2.9932163003448164,1,0,1,HOLD,American Express Company,,1350000000.0,575000000,4971000000,,,,,,,0.4481788350468054,1.494219580384354,17.211431288338773,0.0282167611371805,15.890437639538725,0.0387460345916116,3.1025038592049636,13.111599386816556,0.0451233371214653,3.6623931623931623,1999.0,1999.0
AXP,1999-06-30,1,31790000000.0,9762000000.0,132452000000.0,6096000000.0,255000000.0,895000000,973000000.0,29040000000.0,33847000000.0,0.0,,3.2565048145871747,0.2400114758554042,3.5098039215686274,25694000000.0,26.40698869475848,0.8579785505362366,0.8579785505362366,0.4770060515453331,0.7877226397126051,-0.0219936381416278,0,17.16158531487544,3.0747275820474096,9.681372549019596,-2.4993560506352708,0.1989677680874302,1214000000.0,21000000.0,0.3618991935536297,-3.0589659113830443,1.2146348031189635,0.0463140320407156,3.072975057179983,1,0,1,HOLD,American Express Company,,2749000000.0,646000000,5298000000,,,,,,,0.487723854679431,1.6154457065845205,2.0895472011170257,0.0312912267685758,-5.394114603388522,0.0399993960076103,1.6460181763650494,13.568121286621594,0.0864737338785781,3.815686274509804,1999.0,1999.0
AXP,1999-09-30,1,31403000000.0,9744000000.0,132616000000.0,5102000000.0,262000000.0,907000000,920000000.0,29505000000.0,34807000000.0,0.0,,3.222803776683087,0.236796464981601,3.4618320610687023,26301000000.0,28.588043478260868,0.847674318384233,0.847674318384233,0.205575232601411,-6.1994964578413665,-0.0350760918606268,1,6.813379550072507,-17.82102577310325,10.917272544879577,-3.9735004881954583,-0.0337010379040876,607000000.0,7000000.0,0.3064844084005691,0.3036161938335837,1.8636383859259809,-0.2326688059915178,3.178948545923335,0,1,1,HOLD,American Express Company,,1498000000.0,648000000,5311000000,,,,,,,0.4886288230681064,1.6532189467032836,2.930427722050566,0.0432096700445264,4.211418427650959,0.0400479580141159,1.1564402615169334,13.610016420361248,0.0477024488106231,3.5114503816793894,1999.0,1999.0
AXP,1999-12-31,1,37122000000.0,10095000000.0,148517000000.0,7471000000.0,301000000.0,845000000,701000000.0,33938000000.0,42824000000.0,0.0,,3.677265973254086,0.2499511840395375,2.8073089700996676,29651000000.0,42.2981455064194,0.7924995329721651,0.7924995329721651,0.7723826628010562,3.9041605440133864,-0.004882523204546,0,26.58911151514034,10.168677588002906,5.126436888725272,-0.6123191720612375,0.4544621965709989,3350000000.0,39000000.0,0.7064073979459597,6.457672832859579,7.913891674692652,0.4881632344750866,3.3855248548414494,1,1,1,HOLD,American Express Company,,969000000.0,606000000,5698000000,,,,,,,0.4080340971067285,1.3422072558612366,-2.277373494248347,-0.0027889656500358,-0.0479152072816124,0.0383659783055138,-3.8137719878769794,14.711936602278357,0.0261031194439954,2.3289036544850497,1999.0,1999.0
AXP,2000-03-31,1,35012000000.0,10253000000.0,150662000000.0,7425000000.0,299000000.0,920000000,987000000.0,33627000000.0,41278000000.0,0.0,,3.414805422803082,0.2323877288234591,3.076923076923077,27587000000.0,27.95035460992908,0.8146470274722613,0.8146470274722613,0.3572683763033377,-0.6144061835364987,-0.0365626499470935,1,11.684842108858074,-2.1509236082139727,-8.975979772439945,-4.295375266167312,-0.2624605504510038,-2064000000.0,-2000000.0,0.625309401582923,-11.884491125098144,6.560656844614732,-0.7169227470220028,3.438291724246751,0,0,1,HOLD,American Express Company,,2535000000.0,656000000,5657000000,,,,,,,0.4354117162920976,1.524356566883906,-2.8486661476047948,0.0530438617913785,2.0169048040315385,0.0375476231564694,-3.092991186772065,14.694430898273676,0.0724037472866445,3.301003344481605,2000.0,2000.0
AXP,2000-06-30,1,31506000000.0,10509000000.0,148553000000.0,6841000000.0,345000000.0,1046000000,1286000000.0,33836000000.0,39703000000.0,0.0,,2.998001712817585,0.2120859221961185,3.0318840579710145,24665000000.0,19.1796267496112,0.8522277913507795,0.8522277913507795,-0.2585031017695898,-7.22736194514728,-0.005750759185457,1,-7.938053725935001,-27.3691257594314,-13.616711197473885,-0.6702684096080103,-0.4168037099854973,-2922000000.0,46000000.0,0.2185029497757433,-6.4396393054346746,1.17677336224018,-0.1543431595344935,3.363357702958251,0,0,0,HOLD,American Express Company,,3177000000.0,740000000,5970000000,,,,,,,0.4981387114363224,1.8671902891824348,2.135400320686953,0.0203974851787388,15.583599100347922,0.0401876771253357,0.4707099019435556,14.13578837187173,0.1008379356313083,3.727536231884058,2000.0,2000.0
AXP,2000-09-30,1,36123000000.0,11213000000.0,153626000000.0,8959000000.0,352000000.0,1029000000,1045000000.0,37708000000.0,44150000000.0,0.0,,3.2215285828948543,0.2351359795867887,2.9232954545454546,27164000000.0,25.994258373205746,0.854088335220838,0.854088335220838,-0.0012751937882327,-2.593785105055126,0.006414016836605,0,-0.0395678383356301,-9.072971737389135,-15.556404730881024,0.7566605118851433,0.2235268700772694,2499000000.0,7000000.0,0.2043000388131783,-8.793281562896492,3.3734400538093734,0.6403305800627668,3.211445239505174,1,0,0,HOLD,American Express Company,,-140000000.0,737000000,5981000000,,,,,,,0.4797365029357009,1.6303658948791615,-1.819851738702294,0.0050189350775539,-1.3823366753504485,0.0389322119953653,-2.7860247415294026,13.70070453937394,-0.0038756470946488,2.96875,2000.0,2000.0
AXP,2000-12-31,1,41241000000.0,11684000000.0,154423000000.0,8487000000.0,357000000.0,913000000,983000000.0,39030000000.0,49900000000.0,0.0,,3.5296987333105103,0.2670651392603433,2.557422969187675,32754000000.0,33.32044760935911,0.7821643286573147,0.7821643286573147,-0.1475672399435756,-8.977697897060295,-0.0103352043148504,0,-4.01296074357631,-21.224802623315465,-8.901264647870988,-1.3041274959607383,0.308170150415656,5590000000.0,5000000.0,0.6248154228574805,-5.073537353046909,5.913638296785173,0.0846432803383865,3.2497430096743165,1,1,0,HOLD,American Express Company,,-138000000.0,677000000,6066000000,,,,,,,0.4384061959682171,1.2938119981105338,7.443519812890598,0.0208630826722263,-3.605647156157687,0.0392817132162955,2.386841027458031,13.216621020198565,-0.0033461846220993,2.753501400560224,2000.0,2000.0
AXP,2001-03-31,1,36581000000.0,11964000000.0,146218000000.0,8064000000.0,361000000.0,741000000,942000000.0,35630000000.0,44518000000.0,0.0,,3.0575894349715815,0.2501812362363046,2.0526315789473686,28517000000.0,30.272823779193207,0.8003504200548093,0.8003504200548093,-0.3572159878315006,2.322469169264128,-0.0142966074174519,1,-10.460800649024272,8.309265487598116,-33.28947368421053,-1.7549450173300674,-0.4721092983389288,-4237000000.0,4000000.0,5.238847183708373e-05,1.7080629857276293,3.1061271435221416,-0.7802794487545848,3.269605583725648,0,0,0,HOLD,American Express Company,,1570000000.0,538000000,5719000000,,,,,,,0.3679437552148162,1.1448140900195696,-15.495210292416706,-0.0802350798319891,-24.898536543861137,0.0391128315255303,4.168595073350834,12.221497826813774,0.0429184549356223,2.6094182825484764,2001.0,2001.0
AXP,2001-06-30,1,38769000000.0,11761000000.0,152190000000.0,8481000000.0,412000000.0,153000000,-69000000.0,38093000000.0,45118000000.0,0.0,,3.2964033670606243,0.2547407845456337,0.3713592233009709,30288000000.0,-438.9565217391304,0.8442971762932754,0.8442971762932754,0.2984016542430394,-458.1361484887416,-0.0079306150575041,0,9.953351693138137,-2388.660397147868,-87.75153613395459,-0.9305745644523244,0.2388139320890427,1771000000.0,51000000.0,0.0398985524734496,-465.3635104338889,5.850103739459955,0.7109232304279716,3.2945638451142387,1,0,1,HOLD,American Express Company,,2749000000.0,178000000,5268000000,,,,,,,0.1169590643274853,0.2270928161488224,-76.52078394183657,-0.3707647903519456,-87.83772508541392,0.0346146264537748,-13.86756107893432,12.940226171243944,0.0709071680982228,-0.1674757281553398,2001.0,2001.0
AXP,2001-09-30,1,38466000000.0,12228000000.0,145557000000.0,9860000000.0,385000000.0,354000000,1581000000.0,38133000000.0,43883000000.0,0.0,,3.145731108930324,0.2642676065046683,0.9194805194805196,28606000000.0,18.09361163820367,0.86896976049951,0.86896976049951,-0.0757974739645304,-7.9006467350020735,0.0148814252786719,1,-2.352841889002244,-30.393814747743953,-68.54643898375676,1.742375427106624,-0.1506722581303003,-1682000000.0,-27000000.0,-0.0770726677527631,-10.4944318400572,1.3999629988448392,-0.3894861902193431,3.16657463698751,0,0,0,HOLD,American Express Company,,265000000.0,298000000,5724000000,,,,,,,0.2047307927478582,0.5237306190081666,-57.32432460423003,-0.2838980303202482,-67.8764981128985,0.0393248005935819,1.0083901686944063,11.903581943081452,0.006889200852701,4.106493506493506,2001.0,2001.0
AXP,2001-12-31,1,39857000000.0,12037000000.0,151100000000.0,7222000000.0,342000000.0,348000000,338000000.0,36720000000.0,46126000000.0,0.0,,3.3112071114064965,0.2637789543348776,1.0175438596491229,32635000000.0,96.55325443786982,0.7960803017820752,0.7960803017820752,-0.2184916219040138,63.23280682851072,0.0139159731247605,0,-6.190092651309376,189.7717808891312,-60.212140427739655,1.7791623339112217,0.1654760024761725,4029000000.0,-43000000.0,-0.3660588618475895,54.25510893145042,4.460608554189505,0.3161482606064729,3.251113862465815,1,1,0,HOLD,American Express Company,,-119000000.0,297000000,5871000000,,,,,,,0.1965585704831237,0.5029483177245924,-55.16519330913526,-0.2114755266236047,-61.12663057236356,0.03885506287227,-1.0861296748342577,12.55296170142062,-0.002985673783777,0.9883040935672516,2001.0,2001.0
AXP,2002-03-31,1,36211000000.0,12495000000.0,146783000000.0,7503000000.0,271000000.0,858000000,947000000.0,34731000000.0,38673000000.0,0.0,,2.8980392156862744,0.2466975058419571,3.166051660516606,28708000000.0,30.31467793030623,0.8980684198277868,0.8980684198277868,-0.1595502192853071,0.041854151113025,0.0977179997729775,1,-5.218170152618606,0.1382565148804859,54.24354243542435,12.209401947497668,-0.413167895720222,-3927000000.0,-71000000.0,-0.5167662071168078,2.364323320377153,-1.7699926134480015,-0.5786438981963946,3.1183258120076984,0,0,0,HOLD,American Express Company,,1241000000.0,618000000,5759000000,,,,,,,0.4210296832739486,1.3211924608877756,14.42772905009333,-0.0143820330181489,15.406726070709963,0.0392347887698166,0.3118087837918226,11.747338935574229,0.0342713540084504,3.4944649446494465,2002.0,2002.0
AXP,2002-06-30,1,34710000000.0,13290000000.0,145897000000.0,8903000000.0,277000000.0,961000000,1284000000.0,36299000000.0,32440000000.0,0.0,,2.611738148984198,0.2379075649259409,3.4693140794223827,25807000000.0,20.09890965732087,1.1189580764488285,1.1189580764488285,-0.6846652180764257,459.0554313964513,0.2746609001555531,1,-20.770067914562773,-104.57879281020584,834.2205233477266,32.5313062589406,-0.2863010667020758,-2901000000.0,6000000.0,-0.3862635638333862,0.9192829077096718,-7.090675462678231,0.1268668290181462,2.940328158692323,0,0,0,HOLD,American Express Company,,3241000000.0,683000000,5945000000,,,,,,,0.4681384812573254,1.5015625,300.25840147501316,-0.030000230178997,561.2109204793028,0.0407479249059267,17.718805835857943,10.977953348382242,0.0933736675309709,4.635379061371841,2002.0,2002.0
AXP,2002-09-30,1,34395000000.0,13978000000.0,145333000000.0,7993000000.0,264000000.0,959000000,1003000000.0,35723000000.0,33308000000.0,0.0,,2.4606524538560595,0.2366633868426303,3.632575757575758,26402000000.0,26.323030907278167,1.072505103878948,1.072505103878948,-0.6850786550742645,8.229419269074498,0.2035353433794379,1,-21.778042412125263,45.48245775154436,295.06826741996235,23.422603712060088,-0.1510856951281391,595000000.0,-13000000.0,-0.7608761290387949,0.3287725340724243,-8.601555501340785,0.1352153715739366,2.6568099395088445,0,1,0,HOLD,American Express Company,,-424000000.0,687000000,5907000000,,,,,,,0.4727075062098766,1.4868831786327084,130.89223651473498,-0.0070289967258243,183.90228194955375,0.0406445886343776,3.3561213810988866,10.39726713406782,-0.0123273731647041,3.799242424242424,2002.0,2002.0
AXP,2002-12-31,1,37922000000.0,13861000000.0,157253000000.0,10288000000.0,270000000.0,949000000,1444000000.0,39375000000.0,39420000000.0,0.0,,2.73587764230575,0.2411527919976089,3.5148148148148146,27634000000.0,19.13711911357341,0.9988584474885844,0.9988584474885844,-0.5753294691007467,-77.41613532429642,0.2027781457065092,0,-17.37521845489045,-80.17972648877642,245.42145593869725,25.47207175615045,0.2752251884496903,1232000000.0,6000000.0,-0.7938210910047605,-14.183328495785698,-9.386993068401273,0.4263108835778295,2.602756081715336,1,1,0,HOLD,American Express Company,,3946000000.0,683000000,6196000000,,,,,,,0.4343319364336451,1.3744858351196338,120.96820065698242,-0.0040742595345719,173.28570087240723,0.0394014740577286,1.4062805335172124,11.34499675348099,0.1040556932651231,5.348148148148148,2002.0,2002.0
AXP,2003-03-31,1,35513000000.0,14069000000.0,153471000000.0,8405000000.0,230000000.0,996000000,1120000000.0,36248000000.0,35391000000.0,0.0,,2.524202146563366,0.2313987658906242,4.3304347826086955,27108000000.0,24.20357142857143,1.0242151959537735,1.0242151959537735,-0.3738370691229082,-6.1111065017348025,0.1261467761259866,1,-12.899655294498192,-20.158902943928027,36.77713590757068,14.046454962771817,-0.2116754957423836,-526000000.0,-40000000.0,-0.5333872884082154,-6.0692523506217775,-9.582452476074554,-0.486900684192074,2.573577414241725,0,0,0,HOLD,American Express Company,,-1448000000.0,692000000,6023000000,,,,,,,0.4508995184758033,1.5065951353313702,7.094472524973838,0.082955763260987,14.0329800488729,0.0392451994187827,0.0265342296784432,10.908451204776458,-0.0407738011432433,4.869565217391305,2003.0,2003.0
AXP,2003-06-30,1,34864000000.0,14492000000.0,159043000000.0,6689000000.0,231000000.0,1097000000,1158000000.0,36002000000.0,35779000000.0,0.0,,2.405741098537124,0.2192111567311984,4.748917748917749,28175000000.0,24.330742659758204,1.006232706336119,1.006232706336119,-0.2059970504470745,4.231833002437334,-0.1127253701127095,1,-7.887354654110112,21.055037684076172,36.88347725808703,-10.074137046354714,-0.118461048026242,1067000000.0,1000000.0,-0.8906622685235002,463.2872643988886,-7.0736233498056915,0.0932144477161416,2.5552736291354132,0,1,0,HOLD,American Express Company,,921000000.0,762000000,6356000000,,,,,,,0.4791157108454946,1.666970581084367,2.3448680310763192,0.3621566465180093,11.015730686159708,0.0399640348836478,-1.9237544588803113,10.97453767595915,0.0264169343735658,5.012987012987013,2003.0,2003.0
AXP,2003-09-30,1,34188000000.0,14835000000.0,163963000000.0,6028000000.0,239000000.0,1064000000,1651000000.0,35835000000.0,35084000000.0,0.0,,2.3045500505561174,0.2085104566274098,4.451882845188284,28160000000.0,17.05632949727438,1.0214057690115153,1.0214057690115153,-0.156102403299942,-9.266701410003789,-0.0510993348674326,1,-6.343943577050704,-35.2037781767813,22.554439116757763,-4.764484074026387,-0.1011910479810067,-15000000.0,8000000.0,-0.8411810583742065,-1.037282140929289,-10.564888680478813,0.0172700000452352,2.4114977652188694,0,0,0,HOLD,American Express Company,,1293000000.0,770000000,6419000000,,,,,,,0.4696181455572294,1.6278073557309831,-0.6535459268284916,0.2648873528093712,9.477824426520476,0.0391490763159981,-3.6794869098873417,11.052443545669028,0.0378202878202878,6.907949790794979,2003.0,2003.0
AXP,2003-12-31,1,39700000000.0,15323000000.0,175001000000.0,5726000000.0,205000000.0,1090000000,994000000.0,36995000000.0,40296000000.0,0.0,,2.590876460223194,0.2268558465380198,5.317073170731708,33974000000.0,34.17907444668008,0.918081199126464,0.918081199126464,-0.1450011820825558,15.041955333106674,-0.0807772483621203,0,-5.299987829877928,78.60093906421812,51.27605438330465,-8.08695652173913,0.2863264096670765,5814000000.0,-34000000.0,-0.7203306511833025,-62.37417999118974,-9.793806829069496,0.3875174576480833,2.4337225364388115,1,1,0,HOLD,American Express Company,,751000000.0,763000000,7068000000,,,,,,,0.4359975085856652,1.4857423259364266,0.3834790887578432,0.2394389381025414,8.094407957802563,0.0403883406380534,2.5046438081960387,11.420805325327938,0.0189168765743073,4.848780487804878,2003.0,2003.0
