symbol,date,label,operating_cash_flow,capital_expenditures,free_cash_flow,net_income,revenue,working_capital_change,dividend_payout,share_buybacks,year,fcf_to_net_income,fcf_margin,total_capital_return,cash_conversion_cycle,fcf_margin_trend_1yr,fcf_trend_4q,fcf_margin_velocity_qoq,fcf_velocity_qoq,ocf_velocity_qoq,fcf_margin_acceleration,label_name,company,total_debt,total_equity,total_assets,cash,interest_expense,operating_income,ebitda,current_assets,current_liabilities,inventory,gross_profit,eps,gross_margin,net_margin,cost_of_revenue,ocf_to_revenue,ocf_to_revenue_yoy,fcf_to_revenue,capex_intensity,capex_intensity_trend,dso,dio,dpo,ccc_detailed,working_capital_to_revenue,year_x,year_y
BMY,2021-06-30,0,3060000000.0,-210000000.0,2850000000.0,1055000000,11703000000,-1416000000.0,0.0,-1236000000.0,2021.0,2.701421800947867,24.35273006921302,-1236000000.0,305.741690164915,-18.71173828896647,1.0,-8.619364214179011,-21.9391947411668,-19.979079497907943,-10.989723766815713,SELL,Bristol-Myers Squibb,46293000000.0,36808000000.0,110797000000.0,11024000000.0,330000000.0,1558000000.0,4595000000.0,29161000000.0,18991000000.0,2137000000.0,6711000000.0,0.47,57.344270699820555,9.014782534392891,4992000000.0,26.147141758523457,-41.0539953545328,24.35273006921302,1.7944116893104334,0.5010954685581381,,156.25100160256412,,,0.8690079466803384,,
BMY,2021-09-30,0,5266000000.0,-270000000.0,4996000000.0,1546000000,11624000000,649000000.0,0.0,-525000000.0,2021.0,3.2315653298835705,42.98004129387474,-525000000.0,351.87456985547146,22.92311529766981,1.0,18.62731122466172,75.29824561403508,72.09150326797386,27.246675438840732,SELL,Bristol-Myers Squibb,45844000000.0,37213000000.0,110893000000.0,13540000000.0,328000000.0,1732000000.0,5212000000.0,31443000000.0,21460000000.0,2163000000.0,6769000000.0,0.7,58.23296627666896,13.300068823124567,4855000000.0,45.30282174810736,110.62714654832448,42.98004129387474,2.3227804542326225,0.871167551006816,,162.61483007209063,,,0.858826565726084,,
BMY,2021-12-31,0,4057000000.0,-320000000.0,3737000000.0,2372000000,11985000000,-56000000.0,0.0,-2751000000.0,2021.0,1.5754637436762229,31.18064246975386,-2751000000.0,355.1631205673759,0.5789077389985273,1.0,-11.799398824120882,-25.20016012810248,-22.95860235472844,-30.426710048782603,SELL,Bristol-Myers Squibb,45596000000.0,35946000000.0,109314000000.0,13979000000.0,323000000.0,2234000000.0,4760000000.0,33262000000.0,21868000000.0,2095000000.0,7193000000.0,1.1,60.016687526074264,19.791405924071757,4792000000.0,33.85064664163538,2.086909272376114,31.18064246975386,2.6700041718815184,0.1130833189722304,,159.5732470784641,,,0.9506883604505632,,
CB,2020-09-30,2,3544000000.0,0.0,3544000000.0,1194000000,9488000000,2774000000.0,,0.0,2020.0,2.9681742043551087,37.35244519392917,,770.9701728499156,,,,,,,BUY,,16130000000.0,56413000000.0,187786000000.0,1707000000.0,130000000.0,1336000000.0,1538000000.0,1707000000.0,63219000000.0,0.0,,,,,,37.35244519392917,,37.35244519392917,0.0,,,,,,-6.483136593591905,,
CB,2020-12-31,2,2544000000.0,0.0,2544000000.0,2418000000,9898000000,81000000.0,,-190000000.0,2020.0,1.0521091811414391,25.702162052939983,,721.6659931299253,,0.0,-11.650283140989185,-28.216704288939056,-28.216704288939056,,BUY,,17178000000.0,59441000000.0,190774000000.0,6092000000.0,126000000.0,2752000000.0,2951000000.0,1747000000.0,61890000000.0,0.0,,,,,,25.702162052939983,,25.702162052939983,0.0,,,,,,-6.076278035966862,,
CB,2021-03-31,2,2105000000.0,0.0,2105000000.0,2300000000,9975000000,740000000.0,,-519000000.0,2021.0,0.915217391304348,21.102756892230577,,736.3303258145364,,0.0,-4.599405160709409,-17.256289308176097,-17.256289308176097,7.050877980279775,BUY,,17082000000.0,59076000000.0,191977000000.0,1684000000.0,122000000.0,2638000000.0,2832000000.0,1684000000.0,63388000000.0,0.0,,,,,,21.102756892230577,,21.102756892230577,0.0,,,,,,-6.1858646616541355,,
CB,2021-06-30,2,3122000000.0,0.0,3122000000.0,2265000000,9679000000,1859000000.0,,-1921000000.0,2021.0,1.378366445916115,32.25539828494679,,758.8485380721148,,0.0,11.152641392716216,48.31353919239905,48.31353919239905,15.752046553425624,BUY,,17135000000.0,60062000000.0,197174000000.0,1843000000.0,122000000.0,2582000000.0,2777000000.0,1843000000.0,65863000000.0,0.0,,,,,,32.25539828494679,,32.25539828494679,0.0,,,,,,-6.614319661122017,,
CB,2021-09-30,2,3322000000.0,0.0,3322000000.0,1833000000,10821000000,2632000000.0,,-1501000000.0,2021.0,1.812329514457174,30.699565659366044,,724.2995102116254,-6.652879534563127,1.0,-1.5558326255807486,6.406149903907754,6.406149903907754,-12.708474018296965,BUY,,17009000000.0,59318000000.0,199054000000.0,1620000000.0,122000000.0,2051000000.0,2244000000.0,1620000000.0,66861000000.0,0.0,,,,,,30.699565659366044,-17.8110950970471,30.699565659366044,0.0,0.0,,,,,-6.029110063764902,,
CB,2021-12-31,2,2600000000.0,0.0,2600000000.0,2141000000,10480000000,638000000.0,,-920000000.0,2021.0,1.2143858010275572,24.80916030534351,,754.3101145038167,-0.8930017475964753,1.0,-5.890405354022533,-21.733895243829014,-21.733895243829014,-4.334572728441785,BUY,,18366000000.0,59714000000.0,200054000000.0,1659000000.0,126000000.0,2545000000.0,2742000000.0,1659000000.0,67272000000.0,0.0,,,,,,24.80916030534351,-3.4744226799174216,24.80916030534351,0.0,0.0,,,,,-6.260782442748091,,
CB,2022-03-31,2,2444000000.0,0.0,2444000000.0,1953000000,9551000000,752000000.0,,-1001000000.0,2022.0,1.2514080901177675,25.588943566118733,,841.5139775939692,4.486186673888156,0.0,0.779783260775222,-6.000000000000005,-6.000000000000005,6.670188614797755,BUY,,16059000000.0,56698000000.0,197990000000.0,1734000000.0,132000000.0,2306000000.0,2509000000.0,1734000000.0,68164000000.0,0.0,,,,,,25.588943566118733,21.258770580538886,25.588943566118733,0.0,0.0,,,,,-6.955292639514187,,
CB,2022-06-30,2,2722000000.0,0.0,2722000000.0,1190000000,9916000000,1070000000.0,,-1126000000.0,2022.0,2.287394957983193,27.45058491327148,,841.1637757160145,-4.804813371675312,0.0,1.861641347152748,11.374795417348604,11.374795417348604,1.081858086377526,BUY,,19965000000.0,51667000000.0,195651000000.0,7122000000.0,134000000.0,1481000000.0,1686000000.0,7122000000.0,70746000000.0,0.0,,,,,,27.45058491327148,-14.896152666382234,27.45058491327148,0.0,0.0,,,,,-6.416296893908834,,
CB,2022-09-30,2,3434000000.0,0.0,3434000000.0,792000000,11986000000,1816000000.0,,-656000000.0,2022.0,4.335858585858586,28.650091773736023,,733.1365760053395,-2.049473885630018,1.0,1.1995068604645454,26.157237325495952,26.157237325495952,-0.6621344866882026,BUY,,18730000000.0,47639000000.0,198111000000.0,2128000000.0,150000000.0,1055000000.0,1274000000.0,2128000000.0,70585000000.0,0.0,,,,,,28.650091773736023,-6.675905152439022,28.650091773736023,0.0,0.0,,,,,-5.711413315534791,,
CB,2022-12-31,2,2651000000.0,0.0,2651000000.0,1312000000,11500000000,-92000000.0,,-111000000.0,2022.0,2.020579268292683,23.05217391304348,,739.9660869565217,-1.756986392300032,1.0,-5.597917860692547,-22.80139778683751,-22.80139778683751,-6.797424721157093,BUY,,17237000000.0,50519000000.0,199017000000.0,2012000000.0,154000000.0,1654000000.0,1882000000.0,2012000000.0,68864000000.0,0.0,,,,,,23.05217391304348,-7.0820066889632045,23.05217391304348,0.0,0.0,,,,,-5.813217391304348,,
CB,2023-03-31,2,2251000000.0,0.0,2251000000.0,1892000000,11147000000,408000000.0,,-545000000.0,2023.0,1.1897463002114166,20.19377410962591,,752.5280344487305,-5.395169456492823,0.0,-2.8583998034175693,-15.08864579403999,-15.08864579403999,2.739518057274978,BUY,,16698000000.0,52987000000.0,201415000000.0,2288000000.0,160000000.0,2276000000.0,2508000000.0,2288000000.0,68056000000.0,0.0,,,,,,20.19377410962591,-21.08398669352003,20.19377410962591,0.0,0.0,,,,,-5.900062797165156,,
CB,2023-06-30,2,2515000000.0,0.0,2515000000.0,1793000000,11828000000,444000000.0,,-722000000.0,2023.0,1.4026770775237032,21.263104497801827,,753.3293878931349,-6.187480415469654,0.0,1.069330388175917,11.728120835184352,11.728120835184352,3.9277301915934864,BUY,,16882000000.0,52875000000.0,205448000000.0,2285000000.0,165000000.0,2185000000.0,2420000000.0,2285000000.0,70253000000.0,0.0,,,,,,21.263104497801827,-22.540431961718255,21.263104497801827,0.0,0.0,,,,,-5.746364558674332,,
CB,2023-09-30,2,4680000000.0,0.0,4680000000.0,2043000000,13921000000,1860000000.0,,-581000000.0,2023.0,2.290748898678414,33.61827454924215,,668.3582357589254,4.968182775506126,1.0,12.355170051440323,86.08349900596421,86.08349900596421,11.285839663264408,BUY,,17938000000.0,52373000000.0,222748000000.0,2586000000.0,174000000.0,2453000000.0,2711000000.0,2586000000.0,73222000000.0,0.0,,,,,,33.61827454924215,17.340896548403162,33.61827454924215,0.0,0.0,,,,,-5.074060771496301,,
CB,2023-12-31,2,3186000000.0,0.0,3186000000.0,3300000000,13237000000,-449000000.0,,-563000000.0,2023.0,0.9654545454545456,24.068897786507517,,697.8760293117778,1.0167238734640378,1.0,-9.549376762734637,-31.92307692307692,-31.92307692307692,-21.90454681417496,BUY,,18468000000.0,59507000000.0,230682000000.0,2449000000.0,173000000.0,2612000000.0,2869000000.0,2449000000.0,1460000000.0,0.0,,,,,,24.068897786507517,4.410533589149912,24.068897786507517,0.0,0.0,,,,,0.0747148145350154,,
CB,2024-03-31,2,3220000000.0,0.0,3220000000.0,2143000000,12905000000,1274000000.0,,-404000000.0,2024.0,1.5025664955669622,24.95156915924061,,703.3285548237117,4.757795049614696,1.0,0.882671372733089,1.0671688637790222,1.0671688637790222,10.432048135467724,BUY,,19662000000.0,60535000000.0,234867000000.0,2508000000.0,178000000.0,2636000000.0,2894000000.0,2508000000.0,2265000000.0,0.0,,,,,,24.95156915924061,23.560702540228796,24.95156915924061,0.0,0.0,,,,,0.018829910887253,,
CE,2019-03-31,2,307000000.0,-79000000.0,228000000.0,337000000,1687000000,-124000000.0,0.0,-212000000.0,2019.0,0.6765578635014837,13.515115589804386,-212000000.0,360.8891523414345,10.435699058199848,0.0,-2.4706748187213687,-15.555555555555555,-15.426997245179065,3.4520610291052183,BUY,Celanese,3901000000.0,3047000000.0,9574000000.0,441000000.0,31000000.0,320000000.0,500000000.0,2884000000.0,1822000000.0,1009000000.0,453000000.0,2.64,26.852400711321874,19.97628927089508,1234000000.0,18.19798458802608,,13.515115589804386,4.682868998221696,,,298.44813614262563,,,0.6295198577356254,,
CE,2019-06-30,2,424000000.0,-65000000.0,359000000.0,209000000,1592000000,62000000.0,0.0,-276000000.0,2019.0,1.7177033492822966,22.55025125628141,-276000000.0,355.3706030150754,-4.890095815302111,0.0,9.03513566647702,57.456140350877185,38.11074918566775,11.505810485198388,BUY,Celanese,3986000000.0,2864000000.0,9506000000.0,491000000.0,33000000.0,186000000.0,354000000.0,2876000000.0,1408000000.0,1011000000.0,423000000.0,1.67,26.57035175879397,13.128140703517587,1169000000.0,26.633165829145728,,22.55025125628141,4.082914572864322,,,315.6672369546621,,,0.9221105527638191,,
CE,2019-09-30,2,397000000.0,-82000000.0,315000000.0,263000000,1586000000,77000000.0,0.0,-275000000.0,2019.0,1.1977186311787071,19.86128625472888,-275000000.0,347.96973518285,-2.0472400016234644,1.0,-2.6889650015525284,-12.256267409470755,-6.367924528301883,-11.724100668029548,BUY,Celanese,3909000000.0,2747000000.0,9414000000.0,497000000.0,27000000.0,260000000.0,445000000.0,2843000000.0,1533000000.0,994000000.0,414000000.0,2.14,26.10340479192938,16.582597730138716,1172000000.0,25.031525851197983,,19.86128625472888,5.170239596469105,,,309.56484641638224,,,0.8259773013871374,,
CE,2019-12-31,2,326000000.0,-144000000.0,182000000.0,43000000,1432000000,136000000.0,0.0,-233000000.0,2019.0,4.232558139534884,12.70949720670391,-233000000.0,366.784217877095,-3.276293201821846,0.0,-7.151789048024968,-42.22222222222223,-17.884130982367765,-4.46282404647244,BUY,Celanese,4115000000.0,2507000000.0,9476000000.0,463000000.0,28000000.0,68000000.0,160000000.0,2765000000.0,1754000000.0,1038000000.0,316000000.0,0.36,22.067039106145252,3.0027932960893855,1116000000.0,22.765363128491614,,12.70949720670391,10.05586592178771,,,339.48924731182797,,,0.7060055865921788,,
CE,2020-03-31,2,259000000.0,-119000000.0,140000000.0,218000000,1460000000,-15000000.0,0.0,-167000000.0,2020.0,0.6422018348623854,9.58904109589041,-167000000.0,368.0,-3.926074493913976,0.0,-3.1204561108134996,-23.076923076923073,-20.552147239263807,4.031332937211468,BUY,Celanese,4309000000.0,2448000000.0,9545000000.0,570000000.0,28000000.0,194000000.0,406000000.0,2855000000.0,1928000000.0,1036000000.0,348000000.0,1.83,23.83561643835616,14.931506849315069,1112000000.0,17.73972602739726,-2.5181830351166834,9.58904109589041,8.150684931506849,3.467815933285153,,340.05395683453236,,,0.6349315068493151,,
CE,2020-06-30,2,379000000.0,-88000000.0,291000000.0,107000000,1193000000,153000000.0,0.0,0.0,2020.0,2.7196261682242993,24.392288348700756,0.0,450.6663872590109,1.84203709241935,0.0,14.803247252810346,107.85714285714288,46.33204633204633,17.923703363623844,BUY,Celanese,4246000000.0,2487000000.0,9506000000.0,539000000.0,27000000.0,83000000.0,263000000.0,2709000000.0,2262000000.0,1031000000.0,242000000.0,0.9,20.284995808885164,8.968985750209555,951000000.0,31.76865046102263,19.282291353651004,24.392288348700756,7.3763621123218766,3.293447539457554,,395.70452155625657,,,0.374685666387259,,
CE,2020-09-30,2,431000000.0,-72000000.0,359000000.0,207000000,1411000000,258000000.0,0.0,-105000000.0,2020.0,1.7342995169082125,25.442948263642805,-105000000.0,353.1006378454997,5.581662008913927,1.0,1.0506599149420488,23.367697594501724,13.720316622691286,-13.752587337868295,BUY,Celanese,4320000000.0,2508000000.0,9769000000.0,615000000.0,28000000.0,184000000.0,359000000.0,2771000000.0,2409000000.0,1001000000.0,327000000.0,1.75,23.175053153791637,14.67044649184975,1084000000.0,30.54571226080794,22.028966361817105,25.442948263642805,5.10276399716513,-0.0674755993039744,,337.05258302583024,,,0.2565556343019135,,
CE,2020-12-31,2,181000000.0,-85000000.0,96000000.0,1453000000,1591000000,-116000000.0,0.0,-378000000.0,2020.0,0.0660701995870612,6.033940917661848,-378000000.0,326.458202388435,-6.675556289042062,0.0,-19.409007345980957,-73.25905292479109,-58.0046403712297,-20.459667260923005,BUY,Celanese,3967000000.0,3526000000.0,10909000000.0,955000000.0,26000000.0,203000000.0,1688000000.0,3763000000.0,1973000000.0,978000000.0,376000000.0,12.56,23.63293526084224,91.3262099308611,1215000000.0,11.37649277184161,-50.027185124916606,6.033940917661848,5.342551854179761,-4.713314067607949,,293.8024691358025,,,1.125078566939032,,
CE,2021-03-31,2,116000000.0,-92000000.0,24000000.0,322000000,1798000000,-289000000.0,0.0,-267000000.0,2021.0,0.0745341614906832,1.334816462736374,-267000000.0,330.69243604004447,-8.254224633154037,0.0,-4.6991244549254745,-75.0,-35.911602209944746,14.709882891055482,BUY,Celanese,3855000000.0,3542000000.0,10756000000.0,791000000.0,25000000.0,326000000.0,525000000.0,3710000000.0,1935000000.0,1025000000.0,485000000.0,2.84,26.97441601779755,17.908787541713014,1313000000.0,6.451612903225806,-63.63183459957653,1.334816462736374,5.116796440489433,-3.0338884910174153,,284.93907083015995,,,0.9872080088987764,,
CE,2021-06-30,0,427000000.0,-110000000.0,317000000.0,538000000,2198000000,-192000000.0,0.0,-250000000.0,2021.0,0.5892193308550185,14.422202001819835,-250000000.0,316.8425841674249,-9.97008634688092,0.0,13.087385539083463,1220.8333333333337,268.10344827586204,17.786509994008938,SELL,Celanese,3872000000.0,3798000000.0,11220000000.0,1054000000.0,24000000.0,567000000.0,777000000.0,4061000000.0,2129000000.0,1118000000.0,761000000.0,4.79,34.62238398544131,24.476797088262057,1437000000.0,19.426751592356688,-38.84930171587987,14.422202001819835,5.004549590536852,-2.3718125217850243,,283.97355601948504,,,0.8789808917197452,,
CE,2021-09-30,0,630000000.0,-102000000.0,528000000.0,506000000,2266000000,77000000.0,0.0,-286000000.0,2021.0,1.0434782608695652,23.300970873786408,-286000000.0,298.79744042365405,-2.1419773898563967,1.0,8.878768871966571,66.5615141955836,47.54098360655738,-4.2086166671168925,SELL,Celanese,4059000000.0,3919000000.0,11583000000.0,1340000000.0,29000000.0,536000000.0,737000000.0,4355000000.0,1812000000.0,1159000000.0,715000000.0,4.58,31.55339805825243,22.330097087378643,1551000000.0,27.802294792586057,-8.981350458610393,23.300970873786408,4.501323918799647,-0.6014400783654832,,272.7498388136686,,,1.122241835834069,,
CE,2021-12-31,0,584000000.0,-163000000.0,421000000.0,524000000,2275000000,-84000000.0,0.0,-197000000.0,2021.0,0.8034351145038168,18.505494505494504,-197000000.0,325.85274725274724,12.471553587832656,1.0,-4.795476368291904,-20.265151515151516,-7.301587301587298,-13.674245240258475,SELL,Celanese,4204000000.0,4189000000.0,11975000000.0,536000000.0,21000000.0,517000000.0,678000000.0,3807000000.0,2505000000.0,1524000000.0,721000000.0,4.82,31.692307692307693,23.032967032967033,1554000000.0,25.67032967032967,125.64361605245584,18.505494505494504,7.164835164835165,1.822283310655404,,357.95366795366795,,,0.5723076923076923,,
CE,2022-03-31,0,316000000.0,-137000000.0,179000000.0,502000000,2538000000,-252000000.0,0.0,-17000000.0,2022.0,0.3565737051792829,7.052797478329394,-17000000.0,329.76556343577624,5.71798101559302,0.0,-11.45269702716511,-57.482185273159146,-45.890410958904106,-6.6572206588732055,SELL,Celanese,4259000000.0,4607000000.0,12426000000.0,605000000.0,35000000.0,531000000.0,757000000.0,4200000000.0,2554000000.0,1549000000.0,745000000.0,4.64,29.35382190701339,19.779353821907016,1793000000.0,12.450748620961386,92.9866036249015,7.052797478329394,5.397951142631994,0.2811547021425609,,315.32905744562186,,,0.6485421591804571,,
CE,2022-06-30,0,495000000.0,-124000000.0,371000000.0,434000000,2486000000,-39000000.0,0.0,0.0,2022.0,0.8548387096774194,14.92357200321802,0.0,336.22284794851174,0.5013700013981843,0.0,7.870774524888628,107.26256983240224,56.64556962025315,19.32347155205374,SELL,Celanese,4095000000.0,4880000000.0,12713000000.0,783000000.0,48000000.0,483000000.0,709000000.0,4459000000.0,2595000000.0,1713000000.0,705000000.0,4.0,28.35880933226066,17.45776347546259,1781000000.0,19.91150442477876,2.4952850718119812,14.92357200321802,4.98793242156074,-0.0166171689761123,,351.06400898371703,,,0.7497988736926791,,
CE,2022-09-30,0,467000000.0,-139000000.0,328000000.0,191000000,2301000000,221000000.0,0.0,0.0,2022.0,1.7172774869109948,14.254671881790523,0.0,350.0890916992612,-9.046298991995885,0.0,-0.6689001214274963,-11.590296495956876,-5.656565656565659,-8.539674646316124,SELL,Celanese,12585000000.0,4950000000.0,21337000000.0,9671000000.0,154000000.0,308000000.0,580000000.0,13192000000.0,2788000000.0,1723000000.0,546000000.0,1.76,23.728813559322035,8.300738809213385,1755000000.0,20.29552368535419,-27.000544966646657,14.254671881790523,6.040851803563668,1.5395278847640208,,358.34472934472933,,,4.5215123859191655,,
CE,2022-12-31,0,541000000.0,-143000000.0,398000000.0,767000000,2348000000,350000000.0,0.0,17000000.0,2022.0,0.5189048239895697,16.950596252129472,17000000.0,519.8296422487224,-1.5548982533650315,1.0,2.695924370338947,21.34146341463414,15.845824411134911,3.364824491766443,SELL,Celanese,15126000000.0,5637000000.0,26272000000.0,1508000000.0,168000000.0,56000000.0,258000000.0,6611000000.0,4068000000.0,2808000000.0,384000000.0,7.07,16.35434412265758,32.66609880749574,1964000000.0,23.040885860306645,-10.243124431168471,16.950596252129472,6.090289608177172,-1.0745455566579931,,521.8533604887984,,,1.0830494037478706,,
CE,2023-03-31,0,-96000000.0,-164000000.0,-260000000.0,91000000,2853000000,-392000000.0,0.0,0.0,2023.0,-2.857142857142857,-9.113214160532772,0.0,462.7427269540834,-16.166011638862166,0.0,-26.06381041266224,-165.32663316582915,-117.7449168207024,-28.75973478300119,SELL,Celanese,15251000000.0,5661000000.0,26090000000.0,1167000000.0,182000000.0,251000000.0,481000000.0,6448000000.0,3851000000.0,2749000000.0,631000000.0,0.84,22.11706975113915,3.1896249561864702,2222000000.0,-3.3648790746582544,-127.02551611228688,-9.113214160532772,5.748335085874518,0.350383943242524,,451.5684068406841,,,0.9102698913424464,,
CE,2023-06-30,0,762000000.0,-145000000.0,617000000.0,220000000,2795000000,400000000.0,0.0,0.0,2023.0,2.8045454545454547,22.075134168157422,0.0,422.3291592128801,7.151562164939401,1.0,31.188348328690196,-337.3076923076923,-893.75,57.25215874135244,SELL,Celanese,14857000000.0,5624000000.0,25649000000.0,1296000000.0,182000000.0,335000000.0,579000000.0,6252000000.0,3922000000.0,2514000000.0,686000000.0,2.02,24.543828264758496,7.8711985688729875,2109000000.0,27.262969588550984,36.92069171138939,22.075134168157422,5.18783542039356,0.1999029988328198,,435.0924608819345,,,0.8336314847942755,,
CHTR,2012-06-30,2,469000000.0,-443000000.0,26000000.0,-83000000,1884000000,2000000.0,0.0,-1000000.0,2012.0,-0.3132530120481928,1.3800424628450108,-1000000.0,19.56740976645435,,,,,,,BUY,,12786000000.0,244000000.0,15553000000.0,5000000.0,225000000.0,269000000.0,625000000.0,367000000.0,1194000000.0,0.0,,,,,,24.89384288747346,,1.3800424628450108,23.51380042462845,,,,,,-0.4389596602972399,,
CHTR,2012-09-30,2,468000000.0,-485000000.0,-17000000.0,-87000000,1880000000,41000000.0,0.0,0.0,2012.0,0.1954022988505747,-0.904255319148936,0.0,18.83244680851064,,0.0,-2.284297781993947,-165.3846153846154,-0.2132196162046962,,BUY,,13690000000.0,173000000.0,16497000000.0,868000000.0,229000000.0,211000000.0,635000000.0,1229000000.0,2116000000.0,0.0,,,,,,24.893617021276597,,-0.904255319148936,25.79787234042553,,,,,,-0.4718085106382979,,
CHTR,2012-12-31,2,485000000.0,-433000000.0,52000000.0,-40000000,1913000000,-1000000.0,0.0,-7000000.0,2012.0,-1.3,2.7182435964453737,-7000000.0,24.23157344485102,,1.0,3.62249891559431,-405.88235294117646,3.6324786324786418,5.906796697588257,BUY,,12808000000.0,149000000.0,15599000000.0,7000000.0,216000000.0,221000000.0,616000000.0,333000000.0,1224000000.0,0.0,,,,,,25.352848928384734,,2.7182435964453737,22.63460533193936,,,,,,-0.4657605854678515,,
CHTR,2013-03-31,2,541000000.0,-423000000.0,118000000.0,-42000000,1917000000,86000000.0,0.0,-5000000.0,2013.0,-2.8095238095238093,6.155451225873762,-5000000.0,22.657798643714138,,1.0,3.437207629428388,126.92307692307692,11.546391752577325,-0.1852912861659219,BUY,,12816000000.0,129000000.0,15639000000.0,65000000.0,210000000.0,223000000.0,602000000.0,374000000.0,1290000000.0,0.0,,,,,,28.22117892540428,,6.155451225873762,22.065727699530516,,,,,,-0.477829942618675,,
CHTR,2013-06-30,2,484000000.0,-409000000.0,75000000.0,-96000000,1972000000,-22000000.0,0.0,-5000000.0,2013.0,-0.78125,3.803245436105477,-5000000.0,25.35750507099391,2.4232029732604663,1.0,-2.3522057897682846,-36.440677966101696,-10.536044362292053,-5.789413419196673,BUY,,12812000000.0,61000000.0,15589000000.0,44000000.0,211000000.0,236000000.0,609000000.0,333000000.0,1280000000.0,0.0,,,,,,24.543610547667345,-1.4069034716305384,3.803245436105477,20.740365111561864,-2.773435313066585,,,,,-0.4802231237322515,,
CHTR,2013-09-30,2,538000000.0,-1079000000.0,-541000000.0,-70000000,2118000000,25000000.0,0.0,-1000000.0,2013.0,7.728571428571429,-25.54296506137866,-1000000.0,26.53918791312559,-24.63870974222972,0.0,-29.346210497484137,-821.3333333333333,11.157024793388429,-26.994004707715852,BUY,,14306000000.0,61000000.0,17250000000.0,41000000.0,214000000.0,220000000.0,721000000.0,357000000.0,1382000000.0,0.0,,,,,,25.401322001888577,2.039498640065207,-25.54296506137866,50.94428706326723,25.1464147228417,,,,,-0.483947119924457,,
CHTR,2013-12-31,2,595000000.0,-514000000.0,81000000.0,39000000,2148000000,35000000.0,0.0,-4000000.0,2013.0,2.076923076923077,3.7709497206703912,-4000000.0,24.29934823091248,1.0527061242250175,0.0,29.31391478204905,-114.97227356746764,10.594795539033464,58.66012527953319,BUY,,14181000000.0,151000000.0,17295000000.0,21000000.0,211000000.0,246000000.0,746000000.0,322000000.0,1467000000.0,0.0,,,,,,27.700186219739297,9.258672656415,3.7709497206703912,23.9292364990689,1.2946311671295376,,,,,-0.5330540037243948,,
CHTR,2014-03-31,2,577000000.0,-503000000.0,74000000.0,-37000000,2202000000,20000000.0,0.0,-11000000.0,2014.0,-2.0,3.3605812897366025,-11000000.0,15.24977293369664,-2.794869936137159,0.0,-0.4103684309337887,-8.64197530864198,-3.025210084033614,-29.72428321298284,BUY,,14090000000.0,127000000.0,17297000000.0,4000000.0,211000000.0,243000000.0,755000000.0,304000000.0,1523000000.0,0.0,,,,,,26.20345140781108,-7.149692516129679,3.3605812897366025,22.842870118074476,0.7771424185439599,,,,,-0.5535876475930972,,
CHTR,2014-06-30,2,632000000.0,-562000000.0,70000000.0,-45000000,2259000000,57000000.0,0.0,-6000000.0,2014.0,-1.5555555555555556,3.098716246126605,-6000000.0,22.94378043382027,-0.7045291899788722,1.0,-0.2618650436099976,-5.405405405405405,9.532062391681118,0.1485033873237911,BUY,,14019000000.0,119000000.0,17369000000.0,9000000.0,210000000.0,250000000.0,780000000.0,337000000.0,1606000000.0,0.0,,,,,,27.976980965028776,13.988856328588303,3.098716246126605,24.87826471890217,4.137899607340305,,,,,-0.5617529880478087,,
CHTR,2014-09-30,2,520000000.0,-582000000.0,-62000000.0,-53000000,2287000000,-33000000.0,0.0,-1000000.0,2014.0,1.169811320754717,-2.710975076519458,-1000000.0,26.333624836029735,22.8319899848592,0.0,-5.809691322646063,-188.57142857142856,-17.721518987341767,-5.547826279036065,BUY,,17595000000.0,97000000.0,20950000000.0,10000000.0,217000000.0,218000000.0,772000000.0,370000000.0,1586000000.0,0.0,,,,,,22.73721031919545,-10.488082795435016,-2.710975076519458,25.448185395714912,-25.49610166755232,,,,,-0.5317009182334936,,
CHTR,2014-12-31,2,630000000.0,-541000000.0,89000000.0,-48000000,2360000000,54000000.0,0.0,-1000000.0,2014.0,-1.8541666666666667,3.7711864406779663,-1000000.0,22.42584745762711,0.000236720007575,1.0,6.482161517197424,-243.5483870967742,21.153846153846143,12.291852839843486,BUY,,20887000000.0,146000000.0,24550000000.0,3000000.0,273000000.0,277000000.0,842000000.0,371000000.0,1635000000.0,0.0,,,,,,26.69491525423729,-3.629112662013956,3.7711864406779663,22.92372881355932,-1.0055076855095777,,,,,-0.535593220338983,,
CHTR,2015-03-31,2,528000000.0,-427000000.0,101000000.0,-81000000,2362000000,25000000.0,0.0,-16000000.0,2015.0,-1.2469135802469136,4.276037256562235,-16000000.0,21.016088060965284,0.9154559668256326,1.0,0.5048508158842688,13.483146067415742,-16.19047619047619,-5.977310701313155,BUY,,20964000000.0,77000000.0,24410000000.0,20000000.0,289000000.0,249000000.0,802000000.0,7502000000.0,8569000000.0,0.0,,,,,,22.35393734123624,-14.690866507101909,4.276037256562235,18.07790008467401,-4.76497003340047,,,,,-0.451735817104149,,
